sede_id,nucleo,tipo,tipo_sigla,nombre,zona_territorial,tipo_territorio,codigo_territorio,territorio,barrio_vereda,caracter,confianza,observacion_tecnica,estado,qr_url,map_x,map_y
MED-931-007,931,Institución Educativa,IE,INST EDUC STELLA VELEZ LONDOÑO,Zona Centro Occidental,Comuna,13,San Javier,Veinte de Julio,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-931-007#registro,27,66
MED-931-008,931,Sección Escuela,SEC,SEC ESC AMOR AL NIÑO,Zona Centro Occidental,Comuna,13,San Javier,San Javier,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-931-008#registro,27,66
MED-931-009,931,Sección Escuela,SEC,SEC ESC JUAN DE DIOS ARANZAZU,Zona Centro Occidental,Comuna,13,San Javier,San Javier #1,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-931-009#registro,27,66
MED-931-010,931,Sección Escuela,SEC,SEC ESC MUNICIPAL SAN JAVIER,Zona Centro Occidental,Comuna,13,San Javier,Veinte de Julio,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-931-010#registro,27,66
MED-931-011,931,Sección Escuela,SEC,SEC ESC PEDRO J GOMEZ,Zona Centro Occidental,Comuna,13,San Javier,San Javier,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-931-011#registro,27,66
MED-931-012,931,Sección Escuela,SEC,SEC ESC REFUGIO DEL NIÑO,Zona Centro Occidental,Comuna,13,San Javier,San Javier,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-931-012#registro,27,66
MED-931-013,931,Sección Escuela,SEC,SEC ESC VEINTE DE JULIO,Zona Centro Occidental,Comuna,13,San Javier,Veinte de Julio,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-931-013#registro,27,66
MED-932-001,932,Institución Educativa,IE,INST EDUC INEM JOSE FELIX DE RESTREPO,Zona Suroriental,Comuna,14,El Poblado,El Poblado,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-932-001#registro,66,78
MED-932-002,932,Institución Educativa,IE,INST EDUC SANTA CATALINA DE SIENA,Zona Suroriental,Comuna,14,El Poblado,Los Naranjos,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-932-002#registro,66,78
MED-932-003,932,Sección Escuela,SEC,SEC ESC GUILLERMO ECHAVARRIA MISAS,Zona Suroriental,Comuna,14,El Poblado,El Poblado,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-932-003#registro,66,78
MED-933-001,933,Institución Educativa,IE,INST EDUC BENJAMIN HERRERA,Zona Suroccidental,Comuna,15,Guayabal,Cristo Rey,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-001#registro,49,78
MED-933-002,933,Institución Educativa,IE,INST EDUC CRISTO REY,Zona Suroccidental,Comuna,15,Guayabal,Cristo Rey,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-002#registro,49,78
MED-933-003,933,Institución Educativa,IE,INST EDUC JOSE ACEVEDO Y GOMEZ,Zona Suroccidental,Comuna,15,Guayabal,La Colina,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-003#registro,49,78
MED-933-004,933,Institución Educativa,IE,INST EDUC LA PRESENTACION,Zona Suroccidental,Comuna,15,Guayabal,Campo Amor,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-004#registro,49,78
MED-933-005,933,Institución Educativa,IE,INST EDUC LA SALLE DE CAMPOAMOR,Zona Suroccidental,Comuna,15,Guayabal,Campo Amor,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-005#registro,49,78
MED-933-006,933,Institución Educativa,IE,INST EDUC OCTAVIO CALDERON MEJIA,Zona Suroccidental,Comuna,15,Guayabal,Campo Amor,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-006#registro,49,78
MED-933-007,933,Institución Educativa,IE,INST EDUC SANTO ANGEL,Zona Suroccidental,Comuna,15,Guayabal,Guayabal,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-007#registro,49,78
MED-933-008,933,Institución Educativa,IE,INST EDUC SANTOS ANGELES CUSTODIOS,Zona Suroccidental,Comuna,15,Guayabal,Cristo Rey,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-008#registro,49,78
MED-933-009,933,Sección Escuela,SEC,SEC ESC CRISTO REY-APOLO,Zona Suroccidental,Comuna,15,Guayabal,Cristo Rey,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-009#registro,49,78
MED-933-010,933,Sección Escuela,SEC,SEC ESC GABRIELA MISTRAL,Zona Suroccidental,Comuna,15,Guayabal,La Colina,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-010#registro,49,78
MED-933-011,933,Sección Escuela,SEC,SEC ESC JUAN PABLO II,Zona Suroccidental,Comuna,15,Guayabal,Cristo Rey,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-011#registro,49,78
MED-933-012,933,Sección Escuela,SEC,SEC ESC LA COLINA,Zona Suroccidental,Comuna,15,Guayabal,La Colina,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-012#registro,49,78
MED-933-013,933,Sección Escuela,SEC,SEC ESC REPUBLICA DE COSTA RICA,Zona Suroccidental,Comuna,15,Guayabal,La Colina,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-013#registro,49,78
MED-933-014,933,Sección Escuela,SEC,SEC ESC SANTISIMA TRINIDAD,Zona Suroccidental,Comuna,15,Guayabal,Cristo Rey,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-933-014#registro,49,78
MED-934-001,934,Institución Educativa,IE,INST EDUC ALTAVISTA,Zona Suroccidental / Rural,Corregimiento,70,Altavista,Altavista,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-001#registro,29,83
MED-934-002,934,Institución Educativa,IE,INST EDUC DEBORA ARANGO PEREZ,Zona Suroccidental / Rural,Comuna,16,Belén,Belén Rincón,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-002#registro,39,74
MED-934-003,934,Institución Educativa,IE,INST EDUC FATIMA NUTIBARA,Zona Suroccidental / Rural,Comuna,16,Belén,Fátima,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-003#registro,39,74
MED-934-004,934,Institución Educativa,IE,INST EDUC HORACIO MUÑOZ SUESCUN,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-004#registro,39,74
MED-934-005,934,Institución Educativa,IE,INST EDUC JUAN MARIA CESPEDES,Zona Suroccidental / Rural,Comuna,16,Belén,El Nogal - Los Almendros,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-005#registro,39,74
MED-934-006,934,Institución Educativa,IE,INST EDUC MARINA ORTH,Zona Suroccidental / Rural,Comuna,16,Belén,Las Violetas / Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-006#registro,39,74
MED-934-007,934,Institución Educativa,IE,INST EDUC PEDRO OCTAVIO AMADO,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-007#registro,39,74
MED-934-008,934,Institución Educativa,IE,INST EDUC RAMON GIRALDO CEBALLOS,Zona Suroccidental / Rural,Comuna,16,Belén,La Palma,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-008#registro,39,74
MED-934-009,934,Institución Educativa,IE,INST EDUC REPUBLICA DE VENEZUELA,Zona Suroccidental / Rural,Comuna,16,Belén,Las Violetas,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-009#registro,39,74
MED-934-010,934,Institución Educativa,IE,INST EDUC ROSALIA SUAREZ,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-010#registro,39,74
MED-934-011,934,Institución Educativa,IE,INST EDUC SAN ROBERTO BELARMINO,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-011#registro,39,74
MED-934-012,934,Sección Escuela,SEC,SEC ESC AGUAS FRÍAS,Zona Suroccidental / Rural,Corregimiento,70,Altavista,Vereda Aguas Frías,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-012#registro,29,83
MED-934-013,934,Sección Escuela,SEC,SEC ESC MANO DE DIOS,Zona Suroccidental / Rural,Corregimiento,70,Altavista,Altavista,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-013#registro,29,83
MED-934-014,934,Sección Escuela,SEC,SEC ESC MUNICIPAL BELEN,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-014#registro,39,74
MED-934-015,934,Sección Escuela,SEC,SEC ESC SAN PABLO,Zona Suroccidental / Rural,Comuna,16,Belén,San Pablo,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-015#registro,39,74
MED-934-016,934,Sede Educativa,OTRO,SEC SOFIA OSPINA DE NAVARRO,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-934-016#registro,39,74
MED-935-001,935,Centro Educativo,CE,CENT EDUC CARLOS MESA SANCHEZ,Zona Suroccidental / Rural,Corregimiento,70,Altavista,Altavista,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-001#registro,29,83
MED-935-002,935,Centro Educativo,CE,CENT EDUC EL MANZANILLO,Zona Suroccidental / Rural,Corregimiento,70,Altavista,Vereda El Manzanillo,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-002#registro,29,83
MED-935-003,935,Centro Educativo,CE,CENT EDUC MARIA PAULINA TABORDA,Zona Suroccidental / Rural,Corregimiento,70,Altavista,Altavista,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-003#registro,29,83
MED-935-004,935,Institución Educativa,IE,INST EDUC ALCALDIA DE MEDELLIN,Zona Suroccidental / Rural,Comuna,16,Belén,Belén Rincón,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-004#registro,39,74
MED-935-005,935,Institución Educativa,IE,INST EDUC ANTONIO RICAURTE,Zona Suroccidental / Rural,Comuna,16,Belén,Belén Rincón,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-005#registro,39,74
MED-935-006,935,Institución Educativa,IE,INST EDUC CAPILLA DEL ROSARIO,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-006#registro,39,74
MED-935-007,935,Institución Educativa,IE,INST EDUC JOSE MARIA BERNAL,Zona Suroccidental / Rural,Comuna,16,Belén,Las Playas,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-007#registro,39,74
MED-935-008,935,Institución Educativa,IE,INST EDUC OCTAVIO HARRY - JACQUELINE KENNEDY,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-008#registro,39,74
MED-935-009,935,Institución Educativa,IE,INST EDUC YERMO Y PARRES,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-009#registro,39,74
MED-935-010,935,Sección Escuela,SEC,SEC ESC ANTONIO JOSE RESTREPO,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-010#registro,39,74
MED-935-011,935,Sección Escuela,SEC,SEC ESC CARLOS FRANCO,Zona Suroccidental / Rural,Comuna,16,Belén,San Bernardo,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-011#registro,39,74
MED-935-012,935,Sección Escuela,SEC,SEC ESC GUILLERMO VALENCIA,Zona Suroccidental / Rural,Comuna,16,Belén,San Bernardo,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-012#registro,39,74
MED-935-013,935,Sección Escuela,SEC,SEC ESC YERMO Y PARRES,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-013#registro,39,74
MED-935-014,935,Sección jardín infantil,SEC,SEC JARDIN INFANTIL NO 1,Zona Suroccidental / Rural,Comuna,16,Belén,Belén,Urbano,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-935-014#registro,39,74
MED-936-001,936,Centro Educativo,CE,CENT EDUC BOQUERON,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda Boquerón,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-001#registro,18,49
MED-936-002,936,Centro Educativo,CE,CENT EDUC EL PATIO,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda El Patio,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-002#registro,18,49
MED-936-003,936,Centro Educativo,CE,CENT EDUC EL YOLOMBO,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda El Yolombo,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-003#registro,18,49
MED-936-004,936,Centro Educativo,CE,CENT EDUC FABIO ZULUAGA OROZCO,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda La Cuchilla / San Cristóbal,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-004#registro,18,49
MED-936-005,936,Centro Educativo,CE,CENT EDUC LA ALDEA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda La Aldea,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-005#registro,18,49
MED-936-006,936,Centro Educativo,CE,CENT EDUC LA FRISOLA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda La Frisola,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-006#registro,18,49
MED-936-007,936,Centro Educativo,CE,CENT EDUC LA POTRERA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda La Potrera,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-007#registro,18,49
MED-936-008,936,Centro Educativo,CE,CENT EDUC LA SUIZA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda La Suiza,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-008#registro,18,49
MED-936-009,936,Centro Educativo,CE,CENT EDUC LA VOLCANA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda La Volcana,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-009#registro,18,49
MED-936-010,936,Centro Educativo,CE,CENT EDUC LAS PLAYAS,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda Las Playas,Rural,Alta,Clasificación rural por núcleo 936 y nombre de vereda.,Activa,index.html?sede=MED-936-010#registro,18,49
MED-936-011,936,Centro Educativo,CE,CENT EDUC LEON ARANGO PAUCAR,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda San José de la Montaña,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-011#registro,18,49
MED-936-012,936,Centro Educativo,CE,CENT EDUC LUIS MESA VILLA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda San José de la Montaña,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-012#registro,18,49
MED-936-013,936,Centro Educativo,CE,CENT EDUC PEDREGAL ALTO,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda Pedregal Alto,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-013#registro,18,49
MED-936-014,936,Centro Educativo,CE,CENT EDUC PEDREGAL BAJO,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda Pedregal Bajo,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-014#registro,18,49
MED-936-015,936,Centro Educativo,CE,CENT EDUC SAGRADO CORAZON,Zona Rural Occidental,Corregimiento,60,San Cristóbal,San Cristóbal,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-015#registro,18,49
MED-936-016,936,Centro Educativo,CE,CENT EDUC SAN JOSE DE LA MONTAÑA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda San José de la Montaña,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-016#registro,18,49
MED-936-017,936,Centro Educativo,CE,CENT EDUC TRAVESIAS EL MORRO,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Vereda Travesías El Morro,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-017#registro,18,49
MED-936-018,936,Institución Educativa,IE,INST EDUC ALFONSO UPEGUI OROZCO,Zona Rural Occidental,Corregimiento,60,San Cristóbal,San Cristóbal,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-018#registro,18,49
MED-936-019,936,Institución Educativa,IE,INST EDUC CARLOS ALBERTO CALDERON,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Nuevo Occidente,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-019#registro,18,49
MED-936-020,936,Institución Educativa,IE,INST EDUC CIUDADELA NUEVO OCCIDENTE,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Nuevo Occidente,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-020#registro,18,49
MED-936-021,936,Institución Educativa,IE,INST EDUC HECTOR ROGELIO MONTOYA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,San Cristóbal,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-021#registro,18,49
MED-936-022,936,Institución Educativa,IE,INST EDUC JOSE HORACIO BETANCUR,Zona Rural Occidental,Corregimiento,60,San Cristóbal,San Cristóbal,Rural,Media,Inferido por núcleo 936; validar dirección exacta.,Activa,index.html?sede=MED-936-022#registro,18,49
MED-936-023,936,Institución Educativa,IE,INST EDUC LA HUERTA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,La Huerta,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-023#registro,18,49
MED-936-024,936,Institución Educativa,IE,INST EDUC LOMA HERMOSA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Loma Hermosa,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-024#registro,18,49
MED-936-025,936,Institución Educativa,IE,INST EDUC LUSITANIA - PAZ DE COLOMBIA,Zona Rural Occidental,Corregimiento,60,San Cristóbal,Lusitania,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-025#registro,18,49
MED-936-026,936,Institución Educativa,IE,INST EDUC PRESBITERO JUAN J. ESCOBAR,Zona Rural Occidental,Corregimiento,60,San Cristóbal,San Cristóbal,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-026#registro,18,49
MED-936-027,936,Institución Educativa,IE,INST EDUC SAN CRISTOBAL,Zona Rural Occidental,Corregimiento,60,San Cristóbal,San Cristóbal,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-027#registro,18,49
MED-936-028,936,Sección Escuela,SEC,SEC ESC JUAN NEPOMUCENO MORALES,Zona Rural Occidental,Corregimiento,60,San Cristóbal,San Cristóbal,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-028#registro,18,49
MED-936-029,936,Sección Escuela,SEC,SEC ESC SAN VICENTE FERRER,Zona Rural Occidental,Corregimiento,60,San Cristóbal,San Cristóbal,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-936-029#registro,18,49
MED-937-001,937,Centro Educativo,CE,CENT EDUC EL ASTILLERO,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,Vereda El Astillero,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-001#registro,34,93
MED-937-002,937,Centro Educativo,CE,CENT EDUC EL SALADO,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,Vereda El Salado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-002#registro,34,93
MED-937-003,937,Centro Educativo,CE,CENT EDUC MONTAÑITA,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,Vereda La Montañita,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-003#registro,34,93
MED-937-004,937,Centro Educativo,CE,CENT EDUC POTRERITO,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,Vereda Potrerito,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-004#registro,34,93
MED-937-005,937,Centro Educativo,CE,CENT EDUC QUEBRADA LARGA,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,Vereda Quebrada Larga,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-005#registro,34,93
MED-937-006,937,Centro Educativo,CE,CENT EDUC YARUMALITO,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,Vereda Yarumalito,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-006#registro,34,93
MED-937-007,937,Institución Educativa,IE,INST EDUC ANGELA RESTREPO MORENO,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-007#registro,34,93
MED-937-008,937,Institución Educativa,IE,INST EDUC COMPARTIR,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,Compartir,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-008#registro,34,93
MED-937-009,937,Institución Educativa,IE,INST EDUC CORVIDE,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-009#registro,34,93
MED-937-010,937,Institución Educativa,IE,INST EDUC EL LIMONAR,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,El Limonar,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-010#registro,34,93
MED-937-011,937,Institución Educativa,IE,INST EDUC FE Y ALEGRIA EL LIMONAR,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,El Limonar,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-011#registro,34,93
MED-937-012,937,Institución Educativa,IE,INST EDUC MANUEL J. BETANCUR,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-012#registro,34,93
MED-937-013,937,Institución Educativa,IE,INST EDUC MONSEÑOR VICTOR WIEDEMANN,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-013#registro,34,93
MED-937-014,937,Institución Educativa,IE,INST EDUC PRADITO,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-014#registro,34,93
MED-937-015,937,Institución Educativa,IE,INST EDUC SAN ANTONIO DE PRADO,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-015#registro,34,93
MED-937-016,937,Institución Educativa,IE,INST EDUC SAN JOSE OBRERO,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San José Obrero,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-016#registro,34,93
MED-937-017,937,Sección Escuela,SEC,SEC ESC CARLOS BETANCUR BETANCUR,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-017#registro,34,93
MED-937-018,937,Sección Escuela,SEC,SEC ESC GUSTAVO RODAS ISAZA,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-018#registro,34,93
MED-937-019,937,Sección Escuela,SEC,SEC ESC LA VERDE,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,Vereda La Verde,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-019#registro,34,93
MED-937-020,937,Sección Escuela,SEC,SEC ESC LUIS GUILLERMO ECHEVERRY ABAD,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-020#registro,34,93
MED-937-021,937,Sección Escuela,SEC,SEC ESC MANUEL MARIA MALLARINO,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,San Antonio de Prado,Rural,Alta,Asignado por coincidencia territorial del nombre de la sede.,Activa,index.html?sede=MED-937-021#registro,34,93
MED-937-022,937,Sección Escuela,SEC,SEC ESC SAN JOSE,Zona Rural Suroccidental,Corregimiento,80,San Antonio de Prado,Por verificar en directorio oficial; núcleo 937 (San Antonio de Prado),Rural,Baja,No se identificó barrio/vereda por nombre de sede; requiere validación con dirección oficial.,Activa,index.html?sede=MED-937-022#registro,34,93
